ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10789461,HZ559318,12/20/2016 11:33:00 PM,132XX S FORRESTVILLE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0533,005,9,54,15,1182321,1817693,2016,12/27/2016 03:49:32 PM,41.65496118,-87.608534028,"(41.65496118, -87.608534028)"
10789469,HZ559275,12/20/2016 10:45:00 PM,026XX W TOUHY AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,2411,024,50,2,03,1157489,1947665,2016,12/27/2016 03:49:32 PM,42.012156838,-87.695866519,"(42.012156838, -87.695866519)"
10789470,HZ559232,12/20/2016 09:00:00 PM,044XX W VAN BUREN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,1131,011,24,26,15,1146952,1897656,2016,12/27/2016 03:49:32 PM,41.875136633,-87.735919821,"(41.875136633, -87.735919821)"
10789475,HZ559238,12/20/2016 10:00:00 PM,072XX S PERRY AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0731,007,6,69,03,1176648,1857064,2016,12/27/2016 03:49:32 PM,41.763129732,-87.628111828,"(41.763129732, -87.628111828)"
10789488,HZ559371,12/20/2016 11:49:00 PM,078XX S ESSEX AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,0421,004,7,43,15,1194218,1853568,2016,12/27/2016 03:49:32 PM,41.753123114,-87.563830192,"(41.753123114, -87.563830192)"
10789492,HZ559255,12/20/2016 10:41:00 PM,005XX W 65TH PL,041A,BATTERY,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,0722,007,20,68,04B,1174065,1861475,2016,12/27/2016 03:49:32 PM,41.77529175,-87.637448152,"(41.77529175, -87.637448152)"
10789914,HZ559725,12/20/2016 06:00:00 PM,035XX W CHICAGO AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,1121,011,27,23,03,1152820,1905111,2016,12/27/2016 03:49:32 PM,41.895479821,-87.714177247,"(41.895479821, -87.714177247)"
10790238,HZ559099,12/20/2016 08:23:00 PM,041XX W WASHINGTON BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,true,1114,011,28,26,04A,1148833,1900172,2016,12/27/2016 03:49:32 PM,41.882004688,-87.728948432,"(41.882004688, -87.728948432)"
10790254,HZ559967,12/20/2016 09:15:00 AM,0000X W ROOT ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0213,002,3,38,03,1176755,1877494,2016,12/27/2016 03:49:32 PM,41.819189282,-87.627104546,"(41.819189282, -87.627104546)"
10790807,HZ558431,12/20/2016 12:00:00 PM,074XX S MICHIGAN AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,0323,003,6,69,03,1178445,1855814,2016,01/02/2017 03:49:23 PM,41.759658977,-87.621563446,"(41.759658977, -87.621563446)"
10608511,HZ360739,07/23/2016 05:48:00 AM,056XX S JUSTINE ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0713,007,16,67,04B,1166837,1868115,2016,12/28/2016 03:48:10 PM,41.793670175,-87.663755557,"(41.793670175, -87.663755557)"
